ID	WF_11	WF_1	WF_12	WF_13	WF_14	WF_15	WF_16	WF_17	WF_18	WF_19	WF_20	WF_21	WF_2	WF_22	WF_23	WF_24	WF_25	WF_26	WF_27	WF_28	WF_29	WF_30	WF_31	WF_3	WF_32	WF_33	WF_34	WF_35	WF_36	WF_37	WF_38	WF_39	WF_40	WF_41	WF_4	WF_42	WF_43	WF_44	WF_45	WF_46	WF_47	WF_48	WF_49	WF_50	WF_51	WF_5	WF_52	WF_53	WF_54	WF_55	WF_56	WF_57	WF_58	WF_59	WF_60	WF_61	WF_6	WF_62	WF_63	WF_64	WF_65	WF_66	WF_67	WF_68	WF_69	WF_70	WF_71	WF_7	WF_72	WF_73	WF_74	WF_75	WF_76	WF_77	WF_78	WF_79	WF_80	WF_81	WF_8	WF_82	WF_83	WF_84	WF_85	WF_86	WF_87	WF_88	WF_89	WF_90	WF_91	WF_9	WF_92	WF_93	WF_94	WF_95	WF_96	WF_97
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	0.94566	0.0	0.68061	0.80768	0.76776	0.95079	2.31169	1.88967	2.13701	1.2682	1.45842	0.0	0.73576	0.69376	0.36225	0.79013	0.16199	2.07151	2.63649	2.38018	0.74413	3.18484	0.25564	2.33459	2.96773	0.64933	0.18882	0.67683	0.35586	0.62981	0.68825	0.89867	0.31516	1.37473	1.08763	0.34381	0.26879	0.41889	0.0	0.64828	0.0	1.38942	0.69755	0.89344	0.27614	1.36678	0.98546	0.37778	0.40867	0.32288	0.73462	0.20298	1.73361	0.40262	0.07827	0.0	0.51789	0.0	0.33773	0.60462	0.78422	0.0	0.0	2.10965	0.86363	1.05904	0.67316	0.0	1.77505	0.81176	1.13952	3.38863	2.51338	3.46357	1.31425	0.9958	1.2445	5.13356	1.36832	2.28877	0.0	0.0	0.0	0.0	1.7372	1.58914	0.0	0.0	0.0	0.65202	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans|t__Dorea_formicigenerans_unclassified	0.94566	0.0	0.68061	0.80768	0.76776	0.95079	2.31169	1.88967	2.13701	1.2682	1.45842	0.0	0.73576	0.69376	0.36225	0.79013	0.16199	2.07151	2.63649	2.38018	0.74413	3.18484	0.25564	2.33459	2.96773	0.64933	0.18882	0.67683	0.35586	0.62981	0.68825	0.89867	0.31516	1.37473	1.08763	0.34381	0.26879	0.41889	0.0	0.64828	0.0	1.38942	0.69755	0.89344	0.27614	1.36678	0.98546	0.37778	0.40867	0.32288	0.73462	0.20298	1.73361	0.40262	0.07827	0.0	0.51789	0.0	0.33773	0.60462	0.78422	0.0	0.0	2.10965	0.86363	1.05904	0.67316	0.0	1.77505	0.81176	1.13952	3.38863	2.51338	3.46357	1.31425	0.9958	1.2445	5.13356	1.36832	2.28877	0.0	0.0	0.0	0.0	1.7372	1.58914	0.0	0.0	0.0	0.65202	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	0.51878	0.0	0.25451	0.52411	0.30954	0.47795	0.90525	4.25164	0.68914	4.8065	1.69927	0.0	0.39345	1.681	0.09145	2.76469	0.02067	2.01349	2.44497	1.4478	1.30876	2.61261	1.001	3.92541	2.18181	2.23094	0.22484	1.53128	0.222	1.14583	0.40767	1.88863	0.18816	3.40264	0.17997	2.2524	0.0	2.4782	0.0	1.30925	0.0	2.83817	0.27428	2.00425	0.0	2.52576	3.30194	0.13312	2.43597	0.01791	2.61154	0.065	1.01779	1.7556	1.10429	0.0	0.14929	0.0	2.41867	2.49896	3.84919	0.0	0.0	0.0	0.00746	6.41763	5.18192	0.0	6.07033	0.14828	0.45513	2.15233	1.09478	2.643	0.97687	0.52884	0.51536	4.95432	1.55087	3.58584	0.0	0.0	0.0	0.0	3.38763	3.12468	0.0	0.0	0.0	0.40737	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena|t__GCF_000154065	0.51878	0.0	0.25451	0.52411	0.30954	0.47795	0.90525	4.25164	0.68914	4.8065	1.69927	0.0	0.39345	1.681	0.09145	2.76469	0.02067	2.01349	2.44497	1.4478	1.30876	2.61261	1.001	3.92541	2.18181	2.23094	0.22484	1.53128	0.222	1.14583	0.40767	1.88863	0.18816	3.40264	0.17997	2.2524	0.0	2.4782	0.0	1.30925	0.0	2.83817	0.27428	2.00425	0.0	2.52576	3.30194	0.13312	2.43597	0.01791	2.61154	0.065	1.01779	1.7556	1.10429	0.0	0.14929	0.0	2.41867	2.49896	3.84919	0.0	0.0	0.0	0.00746	6.41763	5.18192	0.0	6.07033	0.14828	0.45513	2.15233	1.09478	2.643	0.97687	0.52884	0.51536	4.95432	1.55087	3.58584	0.0	0.0	0.0	0.0	3.38763	3.12468	0.0	0.0	0.0	0.40737	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified	1.1175	0.0	0.0	0.74558	0.0	0.09148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60178	0.0	0.0	0.0	0.11297	0.0	0.0	0.0	0.11426	0.0	0.05442	0.0	0.0	0.0	0.0824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45205	0.0	0.0	0.06407	0.0	0.99725	0.0	0.36073	2.16671	0.0	0.0	0.0	0.02374	0.24021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92939	0.61577	0.0	0.0	0.0	0.0	0.36565	2.79389	0.0	0.0	0.0	0.0	0.0	0.12473	0.28472	0.0	0.0	0.0	0.0	0.0	4.50248	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	0.19123	0.0	3.6864	0.41822	4.92085	0.4996	2.92331	0.82437	3.18323	1.93657	2.07747	0.0	2.10063	0.83478	0.25221	1.69003	1.58138	2.977	3.46428	1.7364	2.46158	2.0729	1.7325	1.47597	2.40443	1.35481	1.33122	0.72753	0.10726	0.10673	0.41178	0.45445	0.22085	3.10493	1.62061	1.37594	0.63821	2.69564	0.0	1.43444	0.0	3.007	2.20054	2.91007	0.77197	1.62152	2.83335	1.18922	2.43431	0.76947	2.28178	0.74344	2.46498	2.71157	0.53536	0.0	0.42156	2.09974	2.23525	1.56287	2.67282	1.38496	1.87999	0.67989	0.67356	1.16979	3.24767	0.0	2.36875	3.04824	3.52671	3.65789	5.29487	1.50272	1.43495	1.28263	2.09786	5.00634	2.39403	1.87123	0.0	0.13332	0.0	0.03518	1.37513	1.39649	0.0	0.0	0.0	0.36381	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20719	0.0	0.0	0.0	0.08596	0.0	0.0	0.59741	0.06772	0.0	0.0	0.0	0.0	0.0	0.0	0.22943	0.0	0.0	1.2333	0.29101	0.07767	0.0	0.0	0.0	0.0	0.0	0.03897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02459	0.12145	0.0	0.15889	0.20177	0.0	0.0	0.17539	0.78137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64012	0.59198	0.30878	0.0	0.50793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22456	0.0	0.0	0.0	0.0	0.24176	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA|t__GCF_000218445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20719	0.0	0.0	0.0	0.08596	0.0	0.0	0.59741	0.06772	0.0	0.0	0.0	0.0	0.0	0.0	0.22943	0.0	0.0	1.2333	0.29101	0.07767	0.0	0.0	0.0	0.0	0.0	0.03897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02459	0.12145	0.0	0.15889	0.20177	0.0	0.0	0.17539	0.78137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64012	0.59198	0.30878	0.0	0.50793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22456	0.0	0.0	0.0	0.0	0.24176	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0072	0.0	0.02853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02746	0.0	0.0	0.0	0.0	0.0	0.0	0.00643	0.0	0.0	0.0	0.0	0.30466	0.02034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15211	0.00729	0.0	0.08064	0.0	0.25078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA|t__GCF_000218385	0.0	0.0	0.0	0.0	0.0	0.0	0.0072	0.0	0.02853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02746	0.0	0.0	0.0	0.0	0.0	0.0	0.00643	0.0	0.0	0.0	0.0	0.30466	0.02034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15211	0.00729	0.0	0.08064	0.0	0.25078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.01735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3892	0.0	0.48973	0.0	0.0	0.0	0.0	0.22347	0.0	0.0	0.0	0.9422	0.0	0.55017	0.0	1.01485	0.0	0.0	0.0	0.0	0.0	0.0	1.02096	0.0	0.0	0.0	0.75072	1.15533	0.22912	0.03313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA|t__GCF_000218465	0.0	0.0	0.0	0.0	0.0	0.0	0.01735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3892	0.0	0.48973	0.0	0.0	0.0	0.0	0.22347	0.0	0.0	0.0	0.9422	0.0	0.55017	0.0	1.01485	0.0	0.0	0.0	0.0	0.0	0.0	1.02096	0.0	0.0	0.0	0.75072	1.15533	0.22912	0.03313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA	0.0274	0.0	0.78006	0.0	1.01522	0.09115	0.01301	0.06682	0.15511	0.0	1.1074	0.0	0.92504	0.0	0.0	0.19307	0.17646	1.4722	2.3801	0.0	1.07114	0.0	1.00815	0.0	0.0	0.50976	0.0	0.06849	0.0	0.0	0.0	0.0	0.0	0.13691	0.195	0.19122	0.0	0.45207	0.0	0.11562	0.0	0.15905	0.23225	0.12524	0.0	0.0	0.32117	0.0	0.22314	0.0	0.48488	0.0	0.0	0.46006	0.09118	0.0	0.13619	0.05475	0.25282	0.39401	0.16299	0.0367	0.0	0.03892	0.42055	0.17571	0.37561	0.0	0.10238	0.08718	0.11731	2.9617	1.72459	0.57077	0.27641	0.07442	0.10235	0.0	1.25311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA|t__GCF_000209405	0.0274	0.0	0.78006	0.0	1.01522	0.09115	0.01301	0.06682	0.15511	0.0	1.1074	0.0	0.92504	0.0	0.0	0.19307	0.17646	1.4722	2.3801	0.0	1.07114	0.0	1.00815	0.0	0.0	0.50976	0.0	0.06849	0.0	0.0	0.0	0.0	0.0	0.13691	0.195	0.19122	0.0	0.45207	0.0	0.11562	0.0	0.15905	0.23225	0.12524	0.0	0.0	0.32117	0.0	0.22314	0.0	0.48488	0.0	0.0	0.46006	0.09118	0.0	0.13619	0.05475	0.25282	0.39401	0.16299	0.0367	0.0	0.03892	0.42055	0.17571	0.37561	0.0	0.10238	0.08718	0.11731	2.9617	1.72459	0.57077	0.27641	0.07442	0.10235	0.0	1.25311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03421	0.0	0.0	0.0	0.17576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08468	0.0	0.0	0.0	0.0	0.0	0.0	0.25081	0.0	0.0	0.0	0.0	0.0	0.01588	0.0	0.0	0.0	0.01718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1|t__GCF_000218405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03421	0.0	0.0	0.0	0.17576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08468	0.0	0.0	0.0	0.0	0.0	0.0	0.25081	0.0	0.0	0.0	0.0	0.0	0.01588	0.0	0.0	0.0	0.01718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96417	0.0	0.0	0.0	0.58491	0.72466	0.26944	0.21988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA|t__GCF_000218425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96417	0.0	0.0	0.0	0.58491	0.72466	0.26944	0.21988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA	0.16384	0.0	1.26826	0.11839	1.70117	0.25456	0.1135	0.50582	0.39696	0.3954	0.91176	0.0	0.29475	0.64803	0.07088	0.89955	0.69773	0.90199	0.45558	0.19913	1.39043	0.28823	0.72435	0.73668	0.52921	0.84506	0.01324	0.36802	0.02959	0.10673	0.06635	0.45445	0.15185	2.36164	0.15741	0.22631	0.46039	0.30959	0.0	1.16763	0.0	2.51386	1.34167	2.62874	0.19789	0.47863	0.37251	0.32213	0.24135	0.27498	0.1082	0.41107	0.58137	0.22224	0.44418	0.0	0.25325	0.0	1.43937	1.16886	1.96417	0.0	0.0	0.0	0.0	0.99408	0.81672	0.0	1.04979	1.81586	2.37607	0.28644	0.23825	0.33996	0.19675	0.29908	1.48758	5.00634	1.09882	1.87123	0.0	0.0	0.0	0.03518	1.15057	1.39649	0.0	0.0	0.0	0.12205	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA|t__GCF_000185525	0.16384	0.0	1.26826	0.11839	1.70117	0.25456	0.1135	0.50582	0.39696	0.3954	0.91176	0.0	0.29475	0.64803	0.07088	0.89955	0.69773	0.90199	0.45558	0.19913	1.39043	0.28823	0.72435	0.73668	0.52921	0.84506	0.01324	0.36802	0.02959	0.10673	0.06635	0.45445	0.15185	2.36164	0.15741	0.22631	0.46039	0.30959	0.0	1.16763	0.0	2.51386	1.34167	2.62874	0.19789	0.47863	0.37251	0.32213	0.24135	0.27498	0.1082	0.41107	0.58137	0.22224	0.44418	0.0	0.25325	0.0	1.43937	1.16886	1.96417	0.0	0.0	0.0	0.0	0.99408	0.81672	0.0	1.04979	1.81586	2.37607	0.28644	0.23825	0.33996	0.19675	0.29908	1.48758	5.00634	1.09882	1.87123	0.0	0.0	0.0	0.03518	1.15057	1.39649	0.0	0.0	0.0	0.12205	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05831	0.0	0.00415	0.0	0.0	0.0	0.02108	0.16648	0.09725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15748	0.0	0.0	0.00612	0.0	0.0	0.02667	0.0	0.39937	0.0	0.0	0.15695	0.0	0.44178	0.0	0.15698	0.0	0.0	0.0	0.0	0.0	0.04513	0.0	0.0	0.0	0.0	0.0	0.1424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA|t__GCF_000242155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05831	0.0	0.00415	0.0	0.0	0.0	0.02108	0.16648	0.09725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15748	0.0	0.0	0.00612	0.0	0.0	0.02667	0.0	0.39937	0.0	0.0	0.15695	0.0	0.44178	0.0	0.15698	0.0	0.0	0.0	0.0	0.0	0.04513	0.0	0.0	0.0	0.0	0.0	0.1424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_8_1_57FAA	0.0	0.0	1.63808	0.29982	2.20446	0.15388	2.77226	0.25173	2.39544	1.54116	0.0	0.0	0.75653	0.18674	0.18133	0.0	0.44263	0.43633	0.53135	1.53727	0.0	1.78467	0.0	0.48241	1.87522	0.0	0.0	0.0	0.0	0.0	0.339	0.0	0.069	0.35557	1.22921	0.26455	0.0	1.44425	0.0	0.12918	0.0	0.33409	0.37648	0.13891	0.15013	1.02144	1.19747	0.39914	1.2106	0.05271	0.5932	0.0	0.85146	2.02926	0.0	0.0	0.03212	0.0	0.54306	0.0	0.54566	0.0	0.0	0.0	0.0	0.0	2.05533	0.0	1.21657	1.14521	1.03333	0.40975	2.69191	0.0	0.65301	0.84163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_8_1_57FAA|t__GCF_000185545	0.0	0.0	1.63808	0.29982	2.20446	0.15388	2.77226	0.25173	2.39544	1.54116	0.0	0.0	0.75653	0.18674	0.18133	0.0	0.44263	0.43633	0.53135	1.53727	0.0	1.78467	0.0	0.48241	1.87522	0.0	0.0	0.0	0.0	0.0	0.339	0.0	0.069	0.35557	1.22921	0.26455	0.0	1.44425	0.0	0.12918	0.0	0.33409	0.37648	0.13891	0.15013	1.02144	1.19747	0.39914	1.2106	0.05271	0.5932	0.0	0.85146	2.02926	0.0	0.0	0.03212	0.0	0.54306	0.0	0.54566	0.0	0.0	0.0	0.0	0.0	2.05533	0.0	1.21657	1.14521	1.03333	0.40975	2.69191	0.0	0.65301	0.84163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_9_1_43BFAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01475	0.0	0.0	0.0	0.01263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_9_1_43BFAA|t__GCF_000209445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01475	0.0	0.0	0.0	0.01263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
